image: image_141.jpg, index: 141, steering: -1.0, throttle: 0.445098876953125
image: image_6330.jpg, index: 6330, steering: -0.2231210619211197, throttle: 0.5400000000000004
image: image_6331.jpg, index: 6331, steering: -0.3219611644744873, throttle: 0.5400000000000004
image: image_6332.jpg, index: 6332, steering: -0.32866454124450684, throttle: 0.5400000000000004
image: image_6333.jpg, index: 6333, steering: -0.31872841715812683, throttle: 0.5400000000000004
image: image_6334.jpg, index: 6334, steering: -0.40557387471199036, throttle: 0.5400000000000004
image: image_6335.jpg, index: 6335, steering: -0.513215959072113, throttle: 0.5400000000000004
image: image_6336.jpg, index: 6336, steering: -0.5574251413345337, throttle: 0.5400000000000004
image: image_6337.jpg, index: 6337, steering: -0.591271698474884, throttle: 0.5400000000000004
image: image_6338.jpg, index: 6338, steering: -0.25193169713020325, throttle: 0.5400000000000004
image: image_6339.jpg, index: 6339, steering: -0.157053142786026, throttle: 0.5400000000000004
image: image_6340.jpg, index: 6340, steering: -0.2960481643676758, throttle: 0.5400000000000004
image: image_6341.jpg, index: 6341, steering: -0.3069137632846832, throttle: 0.5400000000000004
image: image_6342.jpg, index: 6342, steering: -0.22613006830215454, throttle: 0.5400000000000004
image: image_6343.jpg, index: 6343, steering: -0.4341406524181366, throttle: 0.5400000000000004
image: image_6344.jpg, index: 6344, steering: -0.4559253752231598, throttle: 0.5400000000000004
image: image_6345.jpg, index: 6345, steering: -0.42302581667900085, throttle: 0.5400000000000004
image: image_6346.jpg, index: 6346, steering: -0.5940158367156982, throttle: 0.5400000000000004
image: image_6347.jpg, index: 6347, steering: -0.5940170288085938, throttle: 0.5400000000000004
image: image_6348.jpg, index: 6348, steering: -0.7093373537063599, throttle: 0.5400000000000004
image: image_6349.jpg, index: 6349, steering: -0.7755247950553894, throttle: 0.5400000000000004
image: image_6350.jpg, index: 6350, steering: -0.4493626058101654, throttle: 0.5400000000000004
image: image_6351.jpg, index: 6351, steering: -0.3104630410671234, throttle: 0.5400000000000004
image: image_6352.jpg, index: 6352, steering: -0.08505550771951675, throttle: 0.5400000000000004
image: image_6353.jpg, index: 6353, steering: -0.20830599963665009, throttle: 0.5400000000000004
image: image_6354.jpg, index: 6354, steering: -0.04097529500722885, throttle: 0.5400000000000004
image: image_6355.jpg, index: 6355, steering: 0.10224003344774246, throttle: 0.5400000000000004
image: image_6356.jpg, index: 6356, steering: 0.12740939855575562, throttle: 0.5400000000000004
image: image_6357.jpg, index: 6357, steering: 0.2167726457118988, throttle: 0.5400000000000004
image: image_6358.jpg, index: 6358, steering: 0.13694190979003906, throttle: 0.5400000000000004
image: image_6359.jpg, index: 6359, steering: 0.08759217709302902, throttle: 0.5400000000000004
image: image_6360.jpg, index: 6360, steering: 0.06738683581352234, throttle: 0.5400000000000004
image: image_6361.jpg, index: 6361, steering: 0.08185198158025742, throttle: 0.5400000000000004
image: image_6362.jpg, index: 6362, steering: 0.049762774258852005, throttle: 0.5400000000000004
image: image_6363.jpg, index: 6363, steering: -0.08235207945108414, throttle: 0.5400000000000004
image: image_6364.jpg, index: 6364, steering: -0.2611832320690155, throttle: 0.5400000000000004
image: image_6365.jpg, index: 6365, steering: -0.302694171667099, throttle: 0.5400000000000004
image: image_6366.jpg, index: 6366, steering: -0.28953713178634644, throttle: 0.5400000000000004
image: image_6367.jpg, index: 6367, steering: -0.3029467463493347, throttle: 0.5400000000000004
image: image_6368.jpg, index: 6368, steering: -0.2788828909397125, throttle: 0.5400000000000004
image: image_6369.jpg, index: 6369, steering: -0.2585558295249939, throttle: 0.5400000000000004
image: image_6370.jpg, index: 6370, steering: -0.011887378059327602, throttle: 0.5400000000000004
image: image_6371.jpg, index: 6371, steering: -0.02260734885931015, throttle: 0.5400000000000004
image: image_6372.jpg, index: 6372, steering: -0.00826047919690609, throttle: 0.5400000000000004
image: image_6373.jpg, index: 6373, steering: 0.19105972349643707, throttle: 0.5400000000000004
image: image_6374.jpg, index: 6374, steering: 0.22243990004062653, throttle: 0.5400000000000004
image: image_6375.jpg, index: 6375, steering: 0.195936918258667, throttle: 0.5400000000000004
image: image_6376.jpg, index: 6376, steering: 0.2605270445346832, throttle: 0.5400000000000004
image: image_6377.jpg, index: 6377, steering: 0.2501128315925598, throttle: 0.5400000000000004
image: image_6378.jpg, index: 6378, steering: 0.20619256794452667, throttle: 0.5400000000000004
image: image_6379.jpg, index: 6379, steering: 0.22112220525741577, throttle: 0.5400000000000004
image: image_6380.jpg, index: 6380, steering: 0.22241157293319702, throttle: 0.5400000000000004
image: image_6381.jpg, index: 6381, steering: 0.15425406396389008, throttle: 0.5400000000000004
image: image_6382.jpg, index: 6382, steering: 0.07706118375062943, throttle: 0.5400000000000004
image: image_6383.jpg, index: 6383, steering: 0.0647176131606102, throttle: 0.5400000000000004
image: image_6384.jpg, index: 6384, steering: 0.030684491619467735, throttle: 0.5400000000000004
image: image_6385.jpg, index: 6385, steering: -0.014540898613631725, throttle: 0.5400000000000004
image: image_6386.jpg, index: 6386, steering: -0.0109638050198555, throttle: 0.5400000000000004
image: image_6387.jpg, index: 6387, steering: -0.0109638050198555, throttle: 0.5400000000000004
image: image_6388.jpg, index: 6388, steering: -0.0109638050198555, throttle: 0.5400000000000004
image: image_6389.jpg, index: 6389, steering: -0.012145756743848324, throttle: 0.5400000000000004
image: image_6390.jpg, index: 6390, steering: -0.012145756743848324, throttle: 0.5400000000000004
image: image_6391.jpg, index: 6391, steering: -0.023546574637293816, throttle: 0.5400000000000004
image: image_6392.jpg, index: 6392, steering: -0.023592578247189522, throttle: 0.5400000000000004
image: image_6393.jpg, index: 6393, steering: -0.16278016567230225, throttle: 0.5400000000000004
image: image_6394.jpg, index: 6394, steering: -0.16278016567230225, throttle: 0.5400000000000004
image: image_6395.jpg, index: 6395, steering: -0.19021819531917572, throttle: 0.5400000000000004
image: image_6396.jpg, index: 6396, steering: -0.21073001623153687, throttle: 0.5400000000000004
image: image_6397.jpg, index: 6397, steering: -0.2897021472454071, throttle: 0.5400000000000004
image: image_6398.jpg, index: 6398, steering: -0.2897021472454071, throttle: 0.5400000000000004
image: image_6399.jpg, index: 6399, steering: -0.2927843928337097, throttle: 0.5400000000000004
image: image_6400.jpg, index: 6400, steering: -0.28970152139663696, throttle: 0.5400000000000004
image: image_6401.jpg, index: 6401, steering: -0.28882521390914917, throttle: 0.5400000000000004
image: image_6402.jpg, index: 6402, steering: -0.27902907133102417, throttle: 0.5400000000000004
image: image_6403.jpg, index: 6403, steering: -0.12385847419500351, throttle: 0.5400000000000004
image: image_6404.jpg, index: 6404, steering: -0.013742773793637753, throttle: 0.5400000000000004
image: image_6405.jpg, index: 6405, steering: 0.08404777199029922, throttle: 0.5400000000000004
image: image_6406.jpg, index: 6406, steering: 0.08404777199029922, throttle: 0.5400000000000004
image: image_6407.jpg, index: 6407, steering: 0.018871212378144264, throttle: 0.5400000000000004
image: image_6408.jpg, index: 6408, steering: 0.13365322351455688, throttle: 0.5400000000000004
image: image_6409.jpg, index: 6409, steering: 0.15027061104774475, throttle: 0.5400000000000004
image: image_6410.jpg, index: 6410, steering: 0.07140183448791504, throttle: 0.5400000000000004
image: image_6411.jpg, index: 6411, steering: 0.08266324549913406, throttle: 0.5400000000000004
image: image_6412.jpg, index: 6412, steering: -0.003097404958680272, throttle: 0.5400000000000004
image: image_6413.jpg, index: 6413, steering: -0.20221976935863495, throttle: 0.5400000000000004
image: image_6414.jpg, index: 6414, steering: -0.31261757016181946, throttle: 0.5400000000000004
image: image_6415.jpg, index: 6415, steering: -0.5198442339897156, throttle: 0.5400000000000004
image: image_6416.jpg, index: 6416, steering: -0.5092906951904297, throttle: 0.5400000000000004
image: image_6417.jpg, index: 6417, steering: -0.6122814416885376, throttle: 0.5400000000000004
image: image_6418.jpg, index: 6418, steering: -0.6737308502197266, throttle: 0.5400000000000004
image: image_6419.jpg, index: 6419, steering: -0.6151763200759888, throttle: 0.5400000000000004
image: image_6420.jpg, index: 6420, steering: -0.6070464253425598, throttle: 0.5400000000000004
image: image_6421.jpg, index: 6421, steering: -0.4763278365135193, throttle: 0.5400000000000004
image: image_6422.jpg, index: 6422, steering: -0.49780958890914917, throttle: 0.5400000000000004
image: image_6423.jpg, index: 6423, steering: -0.4826204776763916, throttle: 0.5400000000000004
image: image_6424.jpg, index: 6424, steering: -0.5964630842208862, throttle: 0.5400000000000004
image: image_6425.jpg, index: 6425, steering: -0.6223081350326538, throttle: 0.5400000000000004
image: image_6426.jpg, index: 6426, steering: -0.6707276105880737, throttle: 0.5400000000000004
image: image_6427.jpg, index: 6427, steering: -0.7053248882293701, throttle: 0.5400000000000004
image: image_6428.jpg, index: 6428, steering: -0.7139418721199036, throttle: 0.5400000000000004
image: image_6429.jpg, index: 6429, steering: -0.7135655879974365, throttle: 0.5400000000000004
image: image_6430.jpg, index: 6430, steering: -0.7746012210845947, throttle: 0.5400000000000004
image: image_6431.jpg, index: 6431, steering: -0.7598732709884644, throttle: 0.5400000000000004
image: image_6432.jpg, index: 6432, steering: -0.7816411256790161, throttle: 0.5400000000000004
image: image_6433.jpg, index: 6433, steering: -0.5814920663833618, throttle: 0.5400000000000004
image: image_6434.jpg, index: 6434, steering: -0.48747894167900085, throttle: 0.5400000000000004
image: image_6435.jpg, index: 6435, steering: -0.4354238510131836, throttle: 0.5400000000000004
image: image_6436.jpg, index: 6436, steering: -0.27102816104888916, throttle: 0.5400000000000004
image: image_6437.jpg, index: 6437, steering: -0.22504110634326935, throttle: 0.5400000000000004
image: image_6438.jpg, index: 6438, steering: -0.1583879441022873, throttle: 0.5400000000000004
image: image_6439.jpg, index: 6439, steering: 0.07461340725421906, throttle: 0.5400000000000004
image: image_6440.jpg, index: 6440, steering: 0.08391513675451279, throttle: 0.5400000000000004
image: image_6441.jpg, index: 6441, steering: 0.2383090853691101, throttle: 0.5400000000000004
image: image_6442.jpg, index: 6442, steering: 0.24948909878730774, throttle: 0.5400000000000004
image: image_6443.jpg, index: 6443, steering: 0.006692339200526476, throttle: 0.5400000000000004
image: image_6444.jpg, index: 6444, steering: 0.006692339200526476, throttle: 0.5400000000000004
image: image_6445.jpg, index: 6445, steering: -0.09903497248888016, throttle: 0.5400000000000004
image: image_6446.jpg, index: 6446, steering: -0.2476007342338562, throttle: 0.5400000000000004
image: image_6447.jpg, index: 6447, steering: -0.2819600999355316, throttle: 0.5400000000000004
image: image_6448.jpg, index: 6448, steering: -0.3290189802646637, throttle: 0.5400000000000004
image: image_6449.jpg, index: 6449, steering: -0.47790083289146423, throttle: 0.5400000000000004
image: image_6450.jpg, index: 6450, steering: -0.5259042978286743, throttle: 0.5400000000000004
image: image_6451.jpg, index: 6451, steering: -0.594010055065155, throttle: 0.5400000000000004
image: image_6452.jpg, index: 6452, steering: -0.5938206315040588, throttle: 0.5400000000000004
image: image_6453.jpg, index: 6453, steering: -0.5691007375717163, throttle: 0.5400000000000004
image: image_6454.jpg, index: 6454, steering: -0.5691033601760864, throttle: 0.5400000000000004
image: image_6455.jpg, index: 6455, steering: -0.5939053893089294, throttle: 0.5400000000000004
image: image_6456.jpg, index: 6456, steering: -0.47147879004478455, throttle: 0.5400000000000004
image: image_6457.jpg, index: 6457, steering: -0.470958948135376, throttle: 0.5400000000000004
image: image_6458.jpg, index: 6458, steering: -0.7103891372680664, throttle: 0.5400000000000004
image: image_6459.jpg, index: 6459, steering: -0.6476463079452515, throttle: 0.5400000000000004
image: image_6460.jpg, index: 6460, steering: -0.6623854041099548, throttle: 0.5400000000000004
image: image_6461.jpg, index: 6461, steering: -0.5491068363189697, throttle: 0.5400000000000004
image: image_6462.jpg, index: 6462, steering: -0.5384815335273743, throttle: 0.5400000000000004
image: image_6463.jpg, index: 6463, steering: 0.1350778341293335, throttle: 0.5400000000000004
image: image_6464.jpg, index: 6464, steering: 0.21933265030384064, throttle: 0.5400000000000004
image: image_6465.jpg, index: 6465, steering: 0.19731061160564423, throttle: 0.5400000000000004
image: image_6466.jpg, index: 6466, steering: 0.2603084146976471, throttle: 0.5400000000000004
image: image_6467.jpg, index: 6467, steering: 0.08124713599681854, throttle: 0.5400000000000004
image: image_6468.jpg, index: 6468, steering: 0.24570836126804352, throttle: 0.5400000000000004
image: image_6469.jpg, index: 6469, steering: 0.21784557402133942, throttle: 0.5400000000000004
image: image_6470.jpg, index: 6470, steering: 0.2455798238515854, throttle: 0.5400000000000004
image: image_6471.jpg, index: 6471, steering: 0.23349076509475708, throttle: 0.5400000000000004
image: image_6472.jpg, index: 6472, steering: 0.2822605073451996, throttle: 0.5400000000000004
image: image_6473.jpg, index: 6473, steering: 0.31388014554977417, throttle: 0.5400000000000004
image: image_6474.jpg, index: 6474, steering: 0.40372851490974426, throttle: 0.5400000000000004
image: image_6475.jpg, index: 6475, steering: 0.42325663566589355, throttle: 0.5400000000000004
image: image_6476.jpg, index: 6476, steering: 0.44060543179512024, throttle: 0.5400000000000004
image: image_6477.jpg, index: 6477, steering: 0.4880303144454956, throttle: 0.5400000000000004
image: image_6478.jpg, index: 6478, steering: 0.5141116976737976, throttle: 0.5400000000000004
image: image_6479.jpg, index: 6479, steering: 0.31708499789237976, throttle: 0.5400000000000004
image: image_6480.jpg, index: 6480, steering: 0.22544126212596893, throttle: 0.5400000000000004
image: image_6481.jpg, index: 6481, steering: -0.15993565320968628, throttle: 0.5400000000000004
image: image_6482.jpg, index: 6482, steering: -0.23246482014656067, throttle: 0.5400000000000004
image: image_6483.jpg, index: 6483, steering: -0.4162512421607971, throttle: 0.5400000000000004
image: image_6484.jpg, index: 6484, steering: -0.38635724782943726, throttle: 0.5400000000000004
image: image_6485.jpg, index: 6485, steering: -0.38635724782943726, throttle: 0.5400000000000004
image: image_6486.jpg, index: 6486, steering: -0.39009442925453186, throttle: 0.5400000000000004
image: image_6487.jpg, index: 6487, steering: -0.34114140272140503, throttle: 0.5400000000000004
image: image_6488.jpg, index: 6488, steering: -0.35694602131843567, throttle: 0.5400000000000004
image: image_6489.jpg, index: 6489, steering: -0.18140201270580292, throttle: 0.5400000000000004
image: image_6490.jpg, index: 6490, steering: -0.3281782269477844, throttle: 0.5400000000000004
image: image_6491.jpg, index: 6491, steering: -0.48032692074775696, throttle: 0.5400000000000004
image: image_6492.jpg, index: 6492, steering: -0.5049899220466614, throttle: 0.5400000000000004
image: image_6493.jpg, index: 6493, steering: -0.5987664461135864, throttle: 0.5400000000000004
image: image_6494.jpg, index: 6494, steering: -0.5906892418861389, throttle: 0.5400000000000004
image: image_6495.jpg, index: 6495, steering: -0.5857298374176025, throttle: 0.5400000000000004
image: image_6496.jpg, index: 6496, steering: -0.579951822757721, throttle: 0.5400000000000004
image: image_6497.jpg, index: 6497, steering: -0.48160985112190247, throttle: 0.5400000000000004
image: image_6498.jpg, index: 6498, steering: 0.11206740885972977, throttle: 0.5400000000000004
image: image_6499.jpg, index: 6499, steering: 0.07697375863790512, throttle: 0.5400000000000004
image: image_6500.jpg, index: 6500, steering: 0.06355885416269302, throttle: 0.5400000000000004
image: image_6501.jpg, index: 6501, steering: -0.05496092885732651, throttle: 0.5400000000000004
image: image_6502.jpg, index: 6502, steering: -0.05411236360669136, throttle: 0.5400000000000004
image: image_6503.jpg, index: 6503, steering: -0.08781816810369492, throttle: 0.5400000000000004
image: image_6504.jpg, index: 6504, steering: -0.08781816810369492, throttle: 0.5400000000000004
image: image_6505.jpg, index: 6505, steering: -0.08776504546403885, throttle: 0.5400000000000004
image: image_6506.jpg, index: 6506, steering: -0.1019519716501236, throttle: 0.5400000000000004
image: image_6507.jpg, index: 6507, steering: -0.1203555092215538, throttle: 0.5400000000000004
image: image_6508.jpg, index: 6508, steering: -0.12345734983682632, throttle: 0.5400000000000004
image: image_6509.jpg, index: 6509, steering: -0.1060924082994461, throttle: 0.5400000000000004
image: image_6510.jpg, index: 6510, steering: -0.1128072440624237, throttle: 0.5400000000000004
image: image_6511.jpg, index: 6511, steering: -0.139389306306839, throttle: 0.5400000000000004
image: image_6512.jpg, index: 6512, steering: -0.15120118856430054, throttle: 0.5400000000000004
image: image_6513.jpg, index: 6513, steering: -0.10622132569551468, throttle: 0.5400000000000004
image: image_6514.jpg, index: 6514, steering: -0.10866884887218475, throttle: 0.5400000000000004
image: image_6515.jpg, index: 6515, steering: -0.10658969730138779, throttle: 0.5400000000000004
image: image_6516.jpg, index: 6516, steering: -0.07159650325775146, throttle: 0.5400000000000004
image: image_6517.jpg, index: 6517, steering: -0.008068893104791641, throttle: 0.5400000000000004
image: image_6518.jpg, index: 6518, steering: -0.01796615496277809, throttle: 0.5400000000000004
image: image_6519.jpg, index: 6519, steering: 0.06614858657121658, throttle: 0.5400000000000004
image: image_6520.jpg, index: 6520, steering: 0.09866040199995041, throttle: 0.5400000000000004
image: image_6521.jpg, index: 6521, steering: 0.25379350781440735, throttle: 0.5400000000000004
image: image_6522.jpg, index: 6522, steering: 0.20605744421482086, throttle: 0.5400000000000004
image: image_6523.jpg, index: 6523, steering: 0.21881932020187378, throttle: 0.5400000000000004
image: image_6524.jpg, index: 6524, steering: 0.22651062905788422, throttle: 0.5400000000000004
image: image_6525.jpg, index: 6525, steering: 0.16916108131408691, throttle: 0.5400000000000004
image: image_6526.jpg, index: 6526, steering: 0.1633700728416443, throttle: 0.5400000000000004
image: image_6527.jpg, index: 6527, steering: -0.014540928415954113, throttle: 0.5400000000000004
image: image_6528.jpg, index: 6528, steering: -0.032180070877075195, throttle: 0.5400000000000004
image: image_6529.jpg, index: 6529, steering: -0.010960825718939304, throttle: 0.5400000000000004
image: image_6530.jpg, index: 6530, steering: -0.13950908184051514, throttle: 0.5400000000000004
image: image_6531.jpg, index: 6531, steering: -0.15435843169689178, throttle: 0.5400000000000004
image: image_6532.jpg, index: 6532, steering: -0.17071709036827087, throttle: 0.5400000000000004
image: image_6533.jpg, index: 6533, steering: -0.2834324240684509, throttle: 0.5400000000000004
image: image_6534.jpg, index: 6534, steering: -0.04187436029314995, throttle: 0.5400000000000004
image: image_6535.jpg, index: 6535, steering: -0.009565449319779873, throttle: 0.5400000000000004
image: image_6536.jpg, index: 6536, steering: 0.030791589990258217, throttle: 0.5400000000000004
image: image_6537.jpg, index: 6537, steering: 0.13108916580677032, throttle: 0.5400000000000004
image: image_6538.jpg, index: 6538, steering: 0.07718196511268616, throttle: 0.5400000000000004
image: image_6539.jpg, index: 6539, steering: -0.006914088036864996, throttle: 0.5400000000000004
image: image_6540.jpg, index: 6540, steering: 0.008610483258962631, throttle: 0.5400000000000004
image: image_6541.jpg, index: 6541, steering: -0.01524321362376213, throttle: 0.5400000000000004
image: image_6542.jpg, index: 6542, steering: -0.1585645228624344, throttle: 0.5400000000000004
image: image_6543.jpg, index: 6543, steering: -0.22418808937072754, throttle: 0.5400000000000004
image: image_6544.jpg, index: 6544, steering: -0.05633252114057541, throttle: 0.5400000000000004
image: image_6545.jpg, index: 6545, steering: -0.41996780037879944, throttle: 0.5400000000000004
image: image_6546.jpg, index: 6546, steering: -0.3933168351650238, throttle: 0.5400000000000004
image: image_6547.jpg, index: 6547, steering: -0.5367390513420105, throttle: 0.5400000000000004
image: image_6548.jpg, index: 6548, steering: -0.7365127801895142, throttle: 0.5400000000000004
image: image_6549.jpg, index: 6549, steering: -0.5979154109954834, throttle: 0.5400000000000004
image: image_6550.jpg, index: 6550, steering: -0.5730586051940918, throttle: 0.5400000000000004
image: image_6551.jpg, index: 6551, steering: -0.6630392670631409, throttle: 0.5400000000000004
image: image_6552.jpg, index: 6552, steering: -0.7709305882453918, throttle: 0.5400000000000004
image: image_6553.jpg, index: 6553, steering: -0.7968082427978516, throttle: 0.5400000000000004
image: image_6554.jpg, index: 6554, steering: -0.7968972325325012, throttle: 0.5400000000000004
image: image_6555.jpg, index: 6555, steering: -0.8043661713600159, throttle: 0.5400000000000004
image: image_6556.jpg, index: 6556, steering: -0.7907758951187134, throttle: 0.5400000000000004
image: image_6557.jpg, index: 6557, steering: -0.795045793056488, throttle: 0.5400000000000004
image: image_6558.jpg, index: 6558, steering: -0.7973014116287231, throttle: 0.5400000000000004
image: image_6559.jpg, index: 6559, steering: -0.8130984306335449, throttle: 0.5400000000000004
image: image_6560.jpg, index: 6560, steering: -0.8075297474861145, throttle: 0.5400000000000004
image: image_6561.jpg, index: 6561, steering: -0.7742253541946411, throttle: 0.5400000000000004
image: image_6562.jpg, index: 6562, steering: -0.7374190092086792, throttle: 0.5400000000000004
image: image_6563.jpg, index: 6563, steering: -0.6636942625045776, throttle: 0.5400000000000004
image: image_6564.jpg, index: 6564, steering: -0.4624101519584656, throttle: 0.5400000000000004
image: image_6565.jpg, index: 6565, steering: -0.24350076913833618, throttle: 0.5400000000000004
image: image_6566.jpg, index: 6566, steering: -0.09686164557933807, throttle: 0.5400000000000004
image: image_6567.jpg, index: 6567, steering: -0.0008281467598862946, throttle: 0.5400000000000004
image: image_6568.jpg, index: 6568, steering: -0.011746522039175034, throttle: 0.5400000000000004
image: image_6569.jpg, index: 6569, steering: 0.015329531393945217, throttle: 0.5400000000000004
image: image_6570.jpg, index: 6570, steering: 0.015951145440340042, throttle: 0.5400000000000004
image: image_6571.jpg, index: 6571, steering: 0.0470915250480175, throttle: 0.5400000000000004
image: image_6572.jpg, index: 6572, steering: 0.10756865888834, throttle: 0.5400000000000004
image: image_6573.jpg, index: 6573, steering: -0.029753170907497406, throttle: 0.5400000000000004
image: image_6574.jpg, index: 6574, steering: -0.05038098990917206, throttle: 0.5400000000000004
image: image_6575.jpg, index: 6575, steering: -0.11290130764245987, throttle: 0.5400000000000004
image: image_6576.jpg, index: 6576, steering: -0.320932000875473, throttle: 0.5400000000000004
image: image_6577.jpg, index: 6577, steering: -0.3476613163948059, throttle: 0.5400000000000004
image: image_6578.jpg, index: 6578, steering: -0.505912721157074, throttle: 0.5400000000000004
image: image_6579.jpg, index: 6579, steering: -0.5183053016662598, throttle: 0.5400000000000004
image: image_6580.jpg, index: 6580, steering: -0.5568346381187439, throttle: 0.5400000000000004
image: image_6581.jpg, index: 6581, steering: -0.6295095682144165, throttle: 0.5400000000000004
image: image_6582.jpg, index: 6582, steering: -0.628703236579895, throttle: 0.5400000000000004
image: image_6583.jpg, index: 6583, steering: -0.5967826843261719, throttle: 0.5400000000000004
image: image_6584.jpg, index: 6584, steering: -0.6296534538269043, throttle: 0.5400000000000004
image: image_6585.jpg, index: 6585, steering: -0.6293281316757202, throttle: 0.5400000000000004
image: image_6586.jpg, index: 6586, steering: -0.3750492036342621, throttle: 0.5400000000000004
image: image_6587.jpg, index: 6587, steering: -0.5310788154602051, throttle: 0.5400000000000004
image: image_6588.jpg, index: 6588, steering: -0.4627167582511902, throttle: 0.5400000000000004
image: image_6589.jpg, index: 6589, steering: -0.3426043391227722, throttle: 0.5400000000000004
image: image_6590.jpg, index: 6590, steering: -0.24370768666267395, throttle: 0.5400000000000004
image: image_6591.jpg, index: 6591, steering: -0.020561106503009796, throttle: 0.5400000000000004
image: image_6592.jpg, index: 6592, steering: 0.21990247070789337, throttle: 0.5400000000000004
image: image_6593.jpg, index: 6593, steering: 0.3286135494709015, throttle: 0.5400000000000004
image: image_6594.jpg, index: 6594, steering: 0.09177359193563461, throttle: 0.5400000000000004
image: image_6595.jpg, index: 6595, steering: 0.07453566789627075, throttle: 0.5400000000000004
image: image_6596.jpg, index: 6596, steering: 0.0265168659389019, throttle: 0.5400000000000004
image: image_6597.jpg, index: 6597, steering: -0.09953176230192184, throttle: 0.5400000000000004
image: image_6598.jpg, index: 6598, steering: -0.28254416584968567, throttle: 0.5400000000000004
image: image_6599.jpg, index: 6599, steering: -0.3842712342739105, throttle: 0.5400000000000004
image: image_6600.jpg, index: 6600, steering: -0.37251442670822144, throttle: 0.5400000000000004
image: image_6601.jpg, index: 6601, steering: 0.004161035642027855, throttle: 0.5400000000000004
image: image_6602.jpg, index: 6602, steering: 0.05386635288596153, throttle: 0.5400000000000004
image: image_6603.jpg, index: 6603, steering: -0.055952075868844986, throttle: 0.5400000000000004
image: image_6604.jpg, index: 6604, steering: 0.03015497699379921, throttle: 0.5400000000000004
image: image_6605.jpg, index: 6605, steering: 0.01504549104720354, throttle: 0.5400000000000004
image: image_6606.jpg, index: 6606, steering: 0.014273597858846188, throttle: 0.5400000000000004
image: image_6607.jpg, index: 6607, steering: -0.19299425184726715, throttle: 0.5400000000000004
image: image_6608.jpg, index: 6608, steering: -0.1165076270699501, throttle: 0.5400000000000004
image: image_6609.jpg, index: 6609, steering: -0.13797558844089508, throttle: 0.5400000000000004
image: image_6610.jpg, index: 6610, steering: -0.21294809877872467, throttle: 0.5400000000000004
image: image_6611.jpg, index: 6611, steering: -0.2871427834033966, throttle: 0.5400000000000004
image: image_6612.jpg, index: 6612, steering: -0.25217175483703613, throttle: 0.5400000000000004
image: image_6613.jpg, index: 6613, steering: -0.2612468898296356, throttle: 0.5400000000000004
image: image_6614.jpg, index: 6614, steering: -0.32108113169670105, throttle: 0.5400000000000004
image: image_6615.jpg, index: 6615, steering: -0.3454221785068512, throttle: 0.5400000000000004
image: image_6616.jpg, index: 6616, steering: -0.2816029489040375, throttle: 0.5400000000000004
image: image_6617.jpg, index: 6617, steering: -0.2994958758354187, throttle: 0.5400000000000004
image: image_6618.jpg, index: 6618, steering: -0.5351653695106506, throttle: 0.5400000000000004
image: image_6619.jpg, index: 6619, steering: -0.4075089991092682, throttle: 0.5400000000000004
image: image_6620.jpg, index: 6620, steering: -0.29644855856895447, throttle: 0.5400000000000004
image: image_6621.jpg, index: 6621, steering: -0.18624261021614075, throttle: 0.5400000000000004
image: image_6622.jpg, index: 6622, steering: -0.30178356170654297, throttle: 0.5400000000000004
image: image_6623.jpg, index: 6623, steering: -0.3296472132205963, throttle: 0.5400000000000004
image: image_6624.jpg, index: 6624, steering: -0.294965535402298, throttle: 0.5400000000000004
image: image_6625.jpg, index: 6625, steering: -0.418227881193161, throttle: 0.5400000000000004
image: image_6626.jpg, index: 6626, steering: -0.41822803020477295, throttle: 0.5400000000000004
image: image_6627.jpg, index: 6627, steering: -0.42302581667900085, throttle: 0.5350000000000004
image: image_6628.jpg, index: 6628, steering: -0.4296247363090515, throttle: 0.5300000000000004
image: image_6629.jpg, index: 6629, steering: -0.4601314663887024, throttle: 0.5250000000000004
image: image_6630.jpg, index: 6630, steering: -0.6401004791259766, throttle: 0.5200000000000004
image: image_6631.jpg, index: 6631, steering: -0.7517233490943909, throttle: 0.5150000000000003
image: image_6632.jpg, index: 6632, steering: -0.6467057466506958, throttle: 0.5150000000000003
image: image_6633.jpg, index: 6633, steering: -0.30622637271881104, throttle: 0.5150000000000003
image: image_6634.jpg, index: 6634, steering: -0.09503653645515442, throttle: 0.5150000000000003
image: image_6635.jpg, index: 6635, steering: -0.1634528934955597, throttle: 0.5150000000000003
image: image_6636.jpg, index: 6636, steering: -0.011967623606324196, throttle: 0.5150000000000003
image: image_6637.jpg, index: 6637, steering: 0.07567208260297775, throttle: 0.5100000000000003
image: image_6638.jpg, index: 6638, steering: 0.11285994946956635, throttle: 0.5050000000000003
image: image_6639.jpg, index: 6639, steering: 0.17049480974674225, throttle: 0.5000000000000003
image: image_6640.jpg, index: 6640, steering: 0.09381730109453201, throttle: 0.49500000000000033
image: image_6641.jpg, index: 6641, steering: 0.060929134488105774, throttle: 0.49500000000000033
image: image_6642.jpg, index: 6642, steering: 0.060084421187639236, throttle: 0.49500000000000033
image: image_6643.jpg, index: 6643, steering: -0.0808715969324112, throttle: 0.49500000000000033
image: image_6644.jpg, index: 6644, steering: -0.2706311047077179, throttle: 0.4900000000000003
image: image_6645.jpg, index: 6645, steering: -0.36447814106941223, throttle: 0.4850000000000003
image: image_6646.jpg, index: 6646, steering: -0.3130665123462677, throttle: 0.4800000000000003
